Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
GPU,GTX 1050 2GT OC,MSI,MSI GTX 1050 2GB TWIN OC,179,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,GTX 1050 GAMING X 2G,MSI,MSI GTX 1050 2GB GAMING X,179,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,GV-N1050OC-2GD,Gigabyte,Gigabyte GTX 1050 2GB OC,179,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,02G-P4-6152-KR,EVGA,EVGA GTX 1050 2GB SC GAMING,179,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,GV-N1050D5-2GD,Gigabyte,Gigabyte GTX 1050 2GB OC Single,179,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,GV-N1050WF2OC-2GD,Gigabyte,Gigabyte GTX 1050 2GB Windforce,179,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,EX-GTX1050-2G,Asus,Asus GTX 1050 2GB Expedition,179,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,02G-P4-6154-KR,EVGA,EVGA GTX 1050 2GB SSC GAMING,179,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,VCGGTX10502PB,PNY,PNY GTX 1050 2GB,179,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,02G-P4-6150-KR,EVGA,EVGA GTX 1050 2GB GAMING,179,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,PH-GTX1050-2G,Asus,Asus GTX 1050 2GB Phoenix,179,25.7,269381,https://gpu.userbenchmark.com/Nvidia-GTX-1050/Rating/3650
GPU,,Nvidia,GTX 950,180,25.6,111509,https://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,ZT-90601-10L,Zotac,Zotac GTX 950 2GB,180,25.6,111509,https://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,ZT-90602-10M,Zotac,Zotac GTX 950 2GB OC,180,25.6,111509,https://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,ZT-90603-10M,Zotac,Zotac GTX 950 2GB AMP!,180,25.6,111509,https://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,02G-P4-2951-KR,EVGA,EVGA GTX 950 2GB SC,180,25.6,111509,https://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,02G-P4-2958-KR,EVGA,EVGA GeForce GTX 950 2GB ACX 2.0,180,25.6,111509,https://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,02G-P4-2957-KR,EVGA,EVGA GTX 950 2GB SSC ACX,180,25.6,111509,https://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,STRIX-GTX950-DC2OC-2GD5-GAMING,Asus,Asus GTX 950 2GB STRIX GAMING,180,25.6,111509,https://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,GV-N950WF2OC-2GD,Gigabyte,Gigabyte GTX 950 2GB Windforce,180,25.6,111509,https://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,GTX 950 GAMING 2G,MSI,MSI GTX 950 2GB GAMING,180,25.6,111509,https://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,GTX 950 2GD5 OC,MSI,MSI GTX 950 2GB OC,180,25.6,111509,https://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,GV-N950XTREME-2GD,Gigabyte,Gigabyte GTX 950 2GB XTREME,180,25.6,111509,https://gpu.userbenchmark.com/Nvidia-GTX-950/Rating/3510
GPU,,Nvidia,GTX 1050-Ti (Mobile Max-Q),181,25.3,10407,https://gpu.userbenchmark.com/SpeedTest/419871/NVIDIA-GeForce-GTX-1050-Ti-with-Max-Q-Design
GPU,,AMD,R9 270,182,24.1,47409,https://gpu.userbenchmark.com/AMD-R9-270/Rating/3149
GPU,R9270-DC2OC-2GD5,Asus,ASUS R9 270 2GB Direct CU II OC,182,24.1,47409,https://gpu.userbenchmark.com/AMD-R9-270/Rating/3149
GPU,11220-00-20G,Sapphire,Sapphire R9 270 2GB Dual-X Boost OC,182,24.1,47409,https://gpu.userbenchmark.com/AMD-R9-270/Rating/3149
GPU,GV-R927OC-2GD,Gigabyte,Gigabyte R9 270 2GB OC,182,24.1,47409,https://gpu.userbenchmark.com/AMD-R9-270/Rating/3149
GPU,,Nvidia,Quadro P1000,183,24.1,8041,https://gpu.userbenchmark.com/SpeedTest/271840/NVIDIA-Quadro-P1000
GPU,,Nvidia,GTX 965M,184,23.5,3914,https://gpu.userbenchmark.com/SpeedTest/24481/NVIDIA-GeForce-GTX-965M
GPU,,AMD,FirePro W7000,185,23.3,72,https://gpu.userbenchmark.com/AMD-FirePro-W7000/Rating/2842
GPU,,Nvidia,GTX 780M,186,23.3,3739,https://gpu.userbenchmark.com/SpeedTest/7760/NVIDIA-GeForce-GTX-780M
GPU,,Nvidia,GTX 1050 (Mobile),187,23,160694,https://gpu.userbenchmark.com/SpeedTest/211022/NVIDIA-GeForce-GTX-1050
GPU,,Nvidia,GTX 580,188,22.8,15395,https://gpu.userbenchmark.com/Nvidia-GTX-580/Rating/3150
GPU,,Nvidia,GTX 870M,189,22.1,3247,https://gpu.userbenchmark.com/SpeedTest/10421/NVIDIA-GeForce-GTX-870M
GPU,,AMD,RX 560,190,22,60738,https://gpu.userbenchmark.com/AMD-RX-560/Rating/3926
GPU,RX 560 AERO ITX 4G OC,MSI,MSI RX 560 4GB Aero ITX,190,22,60738,https://gpu.userbenchmark.com/AMD-RX-560/Rating/3926
GPU,,Nvidia,GTX 680MX,191,21.9,279,https://gpu.userbenchmark.com/SpeedTest/8956/NVIDIA-GeForce-GTX-680MX
GPU,,AMD,R9 M290X,192,21.9,1411,https://gpu.userbenchmark.com/SpeedTest/11722/AMD-Radeon-R9-M290X
GPU,,Nvidia,Quadro M2000,193,21.5,5678,https://gpu.userbenchmark.com/SpeedTest/135005/NVIDIA-Quadro-M2000
GPU,,AMD,Radeon HD 7970M,194,21.5,939,https://gpu.userbenchmark.com/SpeedTest/9441/AMD-Radeon-HD-7970M
GPU,,AMD,R9 M290,195,21.4,93,https://gpu.userbenchmark.com/SpeedTest/31120/AMD-RADEON-R9-M290
GPU,,Nvidia,GTX 775M,196,21.4,479,https://gpu.userbenchmark.com/SpeedTest/13797/NVIDIA-GeForce-GTX-775M
GPU,,Nvidia,Quadro K4200,197,21.3,7330,https://gpu.userbenchmark.com/Nvidia-Quadro-K4200/Rating/2838
GPU,,AMD,R7 370,198,21.2,39178,https://gpu.userbenchmark.com/AMD-R7-370/Rating/3571
GPU,R7 370 GAMING 4G,MSI,MSI R7 370 4GB Gaming,198,21.2,39178,https://gpu.userbenchmark.com/AMD-R7-370/Rating/3571
GPU,R7 370 GAMING 2G,MSI,MSI R7 370 2GB Gaming,198,21.2,39178,https://gpu.userbenchmark.com/AMD-R7-370/Rating/3571
GPU,GV-R737WF2OC-2GD,Gigabyte,Gigabyte AMD R7 370 2GB,198,21.2,39178,https://gpu.userbenchmark.com/AMD-R7-370/Rating/3571
GPU,11240-06-20G,Sapphire,Sapphire R7 370 2GB Dual-X OC ,198,21.2,39178,https://gpu.userbenchmark.com/AMD-R7-370/Rating/3571
GPU,11240-04-20G,Sapphire,Sapphire R7 370 4GB NITRO Dual-X OC,198,21.2,39178,https://gpu.userbenchmark.com/AMD-R7-370/Rating/3571
GPU,STRIX-R7370-DC2OC-2GD5-GAMING,Asus,ASUS R7 370 2GB STRIX OC,198,21.2,39178,https://gpu.userbenchmark.com/AMD-R7-370/Rating/3571
GPU,STRIX-R7370-DC2OC-4GD5-GAMING,Asus,ASUS R7 370 4GB STRIX OC,198,21.2,39178,https://gpu.userbenchmark.com/AMD-R7-370/Rating/3571
GPU,R7-370P-2SF5,XFX,XFX R7 370 2GB 2SF5,198,21.2,39178,https://gpu.userbenchmark.com/AMD-R7-370/Rating/3571
GPU,,Nvidia,Quadro K5000,199,21.1,3775,https://gpu.userbenchmark.com/SpeedTest/9098/NVIDIA-Quadro-K5000
GPU,,Nvidia,Quadro K5100M,200,20.9,641,https://gpu.userbenchmark.com/SpeedTest/11274/NVIDIA-Quadro-K5100M
GPU,,AMD,HD 6990 (Crossfire Disabled),201,20.8,1222,https://gpu.userbenchmark.com/SpeedTest/7713/AMD-Radeon-HD-6900
GPU,,AMD,R7 265,202,20.2,8934,https://gpu.userbenchmark.com/AMD-R7-265/Rating/3296
GPU,11232-00-20G,Sapphire,Sapphire R7 265 2GB Dual-X ,202,20.2,8934,https://gpu.userbenchmark.com/AMD-R7-265/Rating/3296
GPU,R7 265 2GD5 OC,MSI,MSI R7 265 2GB OC,202,20.2,8934,https://gpu.userbenchmark.com/AMD-R7-265/Rating/3296
GPU,,AMD,HD 6970,203,20,9594,https://gpu.userbenchmark.com/SpeedTest/7712/AMD-Radeon-HD-6900
GPU,,Vmware,SVGA 3D,204,20,11474,https://gpu.userbenchmark.com/SpeedTest/7772/VMware-SVGA-3D
GPU,,Nvidia,GTX 570,205,19.9,22303,https://gpu.userbenchmark.com/Nvidia-GTX-570/Rating/3156
GPU,,AMD,HD 7790,206,19.9,8590,https://gpu.userbenchmark.com/SpeedTest/8622/AMD-Radeon-HD-7700
GPU,,Nvidia,GTX 760 (192-bit),207,19.9,10656,https://gpu.userbenchmark.com/SpeedTest/11047/NVIDIA-GeForce-GTX-760-192-bit
GPU,,AMD,R7 260X,208,19.9,38521,https://gpu.userbenchmark.com/AMD-R7-260X/Rating/3151
GPU,11222-22-20G,Sapphire,SAPPHIRE R7 260X 2GB OC 2x DVI,208,19.9,38521,https://gpu.userbenchmark.com/AMD-R7-260X/Rating/3151
GPU,11222-06-20G,Sapphire,SAPPHIRE R7 260X 2GB OC,208,19.9,38521,https://gpu.userbenchmark.com/AMD-R7-260X/Rating/3151
GPU,R7260XCNF4,XFX,XFX 260X 2GB,208,19.9,38521,https://gpu.userbenchmark.com/AMD-R7-260X/Rating/3151
GPU,R7 260X 2GD5 OC,MSI,MSI R7 260X 2GB OC,208,19.9,38521,https://gpu.userbenchmark.com/AMD-R7-260X/Rating/3151
GPU,,Nvidia,GTX 660,209,19.9,123956,https://gpu.userbenchmark.com/Nvidia-GTX-660/Rating/2162
GPU,,AMD,RX 460,210,19.7,64240,https://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU,GV-RX460WF2OC-4GD,Gigabyte,Gigabyte RX 460 4GB Windforce OC,210,19.7,64240,https://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU, GV-RX460WF2OC-2GD,Gigabyte,Gigabyte RX 460 2GB Windforce OC,210,19.7,64240,https://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU,STRIX-RX460-O4G-GAMING,Asus,Asus RX 460 4GB ROG STRIX OC,210,19.7,64240,https://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU,GV-RX460WF2OC-2GD,Gigabyte,Gigabyte RX 460 2GB Windforce OC,210,19.7,64240,https://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU,AXRX 460 2GBD5-DH/OC,PowerColor,PowerColor RX 460 2GB Red Dragon,210,19.7,64240,https://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU,11257-02-20G,Sapphire,Sapphire RX 460 4GB Nitro,210,19.7,64240,https://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU,100409-2GOCL,Sapphire,Sapphire RX 460 2GB 1210 MHz,210,19.7,64240,https://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU,11257-00-20G,Sapphire,Sapphire RX 460 2GB 1090 MHz,210,19.7,64240,https://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU,RX-460P4DFG5,XFX,XFX RX 460 2GB,210,19.7,64240,https://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU,RX-460P2SFG5,XFX,XFX RX 460 2GB,210,19.7,64240,https://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU,RX-460P4SFG5,XFX,XFX RX 460 4GB SF,210,19.7,64240,https://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU,GV-RX460WF2OC-4GD,Gigabyte,Gigabyte RX 460 4GB Windforce 2x,210,19.7,64240,https://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU,DUAL-RX460-O2G,Asus,Asus RX 460 2GB Dual Fan OC,210,19.7,64240,https://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU,Radeon RX 460 2G OC,MSI,MSI RX 460 2GB 2G OC,210,19.7,64240,https://gpu.userbenchmark.com/AMD-RX-460/Rating/3641
GPU,,AMD,Radeon RX 560-B,211,19.7,49289,https://gpu.userbenchmark.com/SpeedTest/330029/Radeon-RX-560
GPU,,Nvidia,GTX 480,212,19.6,3874,https://gpu.userbenchmark.com/Nvidia-GTX-480/Rating/3157
GPU,,Nvidia,GTX 560 Ti (448 Core LE),213,19.4,2165,https://gpu.userbenchmark.com/SpeedTest/8215/NVIDIA-GeForce-GTX-560-Ti
GPU,,AMD,HD 7850,214,19.3,49592,https://gpu.userbenchmark.com/AMD-HD-7850/Rating/2182
GPU,,AMD,HD 6950,215,19,24657,https://gpu.userbenchmark.com/AMD-HD-6950/Rating/3152
GPU,,Microsoft,RemoteFX Graphics Device - WDDM,216,18.9,126,https://gpu.userbenchmark.com/SpeedTest/13438/Microsoft-RemoteFX-Graphics-Device---WDDM
GPU,,AMD,HD 5870,217,18.8,10176,https://gpu.userbenchmark.com/SpeedTest/7681/AMD-Radeon-HD-5800
GPU,,Nvidia,GTX 680M,218,18.7,1365,https://gpu.userbenchmark.com/SpeedTest/8687/NVIDIA-GeForce-GTX-680M
GPU,,Nvidia,GeForce MX350,219,17.9,3277,https://gpu.userbenchmark.com/SpeedTest/1069350/NVIDIA-GeForce-MX350
GPU,,AMD,R7 360,220,17.9,26726,https://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,R7 360 2GD5 OC,MSI,MSI R7 360 2G OC,220,17.9,26726,https://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,11243-00-20G,Sapphire,Sapphire R7 360 2GB OC,220,17.9,26726,https://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,11243-05-20G,Sapphire,Sapphire R7 360 2GB NITRO,220,17.9,26726,https://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,GV-R736OC-2GD,Gigabyte,Gigabyte R7 360 2GB,220,17.9,26726,https://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,GV-R736OC-2GD REV2.0,Gigabyte,Gigabyte R7 360 2GB V2,220,17.9,26726,https://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,R7-360P-2SF5,XFX,XFX R7 360 2GB 360P,220,17.9,26726,https://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,R7360-OC-2GD5-V2,Asus,Asus R7 360 2GB OC V2,220,17.9,26726,https://gpu.userbenchmark.com/AMD-R7-360/Rating/3572
GPU,,AMD,Radeon HD 8950,221,17.8,608,https://gpu.userbenchmark.com/SpeedTest/8897/AMD-Radeon-HD-8950
GPU,,AMD,FirePro M6100 (FireGL V),222,17.5,235,https://gpu.userbenchmark.com/SpeedTest/10287/AMD-FirePro-M6100-FireGL-V
GPU,,Nvidia,GTX 750-Ti,223,17.2,309423,https://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,02G-P4-3753-KR,EVGA,EVGA GTX 750 Ti 2GB SC,223,17.2,309423,https://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,GTX750TI-OC-2GD5,Asus,ASUS GTX 750 Ti 2GB OC,223,17.2,309423,https://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,N750TI-2GD5TLP,MSI,MSI GTX 750 Ti 2GB,223,17.2,309423,https://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,N750TI TF 2GD5/OC,MSI,MSI GTX 750 Ti 2GB Gaming,223,17.2,309423,https://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,02G-P4-3751-KR,EVGA,EVGA GTX 750 Ti 2GB,223,17.2,309423,https://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,02G-P4-3757-KR,EVGA,EVGA GTX 750 Ti 2GB FTW,223,17.2,309423,https://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,GV-N75TOC2-2GI,Gigabyte,Gigabyte GTX 750 Ti 2GB OC 2,223,17.2,309423,https://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,GV-N75TOC-1GI,Gigabyte,Gigabyte GTX 750 Ti 2GB,223,17.2,309423,https://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187
GPU,,Nvidia,GTX 650 Ti Boost,224,17.1,15701,https://gpu.userbenchmark.com/Nvidia-GTX-650-Ti-Boost/Rating/2190
GPU,,Intel,Iris Xe DG1,225,17,101,https://gpu.userbenchmark.com/SpeedTest/1499887/IntelR-IrisR-Xe-Graphics
GPU,,AMD,RX Vega 8 5000 (iGPU),226,16.7,140621,https://gpu.userbenchmark.com/SpeedTest/1415260/AMD-RadeonTM-Graphics
GPU,,AMD,HD 5970 (Crossfire Disabled),227,16.7,1620,https://gpu.userbenchmark.com/SpeedTest/7906/AMD-Radeon-HD-5900
GPU,,Nvidia,GTX 960M,228,16.4,73363,https://gpu.userbenchmark.com/SpeedTest/27242/NVIDIA-GeForce-GTX-960M
GPU,,Nvidia,GTX 560 Ti,229,16.3,42397,https://gpu.userbenchmark.com/Nvidia-GTX-560-Ti/Rating/2180
GPU,,Nvidia,Quadro K2200,230,16.3,13860,https://gpu.userbenchmark.com/Nvidia-Quadro-K2200/Rating/2839
GPU,,Nvidia,GeForce GTX 470,231,16.2,5537,https://gpu.userbenchmark.com/SpeedTest/7820/NVIDIA-GeForce-GTX-470
GPU,,Nvidia,Quadro K5000M,232,16,355,https://gpu.userbenchmark.com/SpeedTest/11324/NVIDIA-Quadro-K5000M
GPU,,Nvidia,GTX 770M,233,16,6357,https://gpu.userbenchmark.com/SpeedTest/7724/NVIDIA-GeForce-GTX-770M
GPU,,Nvidia,GTX 675MX,234,15.8,591,https://gpu.userbenchmark.com/SpeedTest/10174/NVIDIA-GeForce-GTX-675MX
GPU,,Nvidia,GTX 860M,235,15.6,18736,https://gpu.userbenchmark.com/SpeedTest/8647/NVIDIA-GeForce-GTX-860M
GPU,,AMD,HD 6870,236,15.4,25443,https://gpu.userbenchmark.com/SpeedTest/7744/AMD-Radeon-HD-6800
GPU,,Nvidia,GTX 560 Ti-OEM,237,15.2,864,https://gpu.userbenchmark.com/SpeedTest/9203/NVIDIA-GeForce-GTX-560-Ti
GPU,,AMD,HD 5850,238,15.1,15020,https://gpu.userbenchmark.com/SpeedTest/7680/AMD-Radeon-HD-5800
GPU,,Nvidia,Quadro 6000,239,14.8,1288,https://gpu.userbenchmark.com/SpeedTest/7657/NVIDIA-Quadro-6000
GPU,,Nvidia,GTX 750,240,14.7,66662,https://gpu.userbenchmark.com/Nvidia-GTX-750/Rating/3162
GPU,01G-P4-2751-KR,EVGA,EVGA GTX 750 1GB Dual-Link,240,14.7,66662,https://gpu.userbenchmark.com/Nvidia-GTX-750/Rating/3162
GPU,01G-P4-2753-KR,EVGA,EVGA GTX 750 1GB Dual-Link SC,240,14.7,66662,https://gpu.userbenchmark.com/Nvidia-GTX-750/Rating/3162
GPU,,AMD,RX Vega 11 (Ryzen iGPU),241,14.5,44235,https://gpu.userbenchmark.com/SpeedTest/401440/AMD-RadeonTM-RX-Vega-11-Graphics
GPU,,Nvidia,GTX 850M,242,14.4,13931,https://gpu.userbenchmark.com/SpeedTest/9138/NVIDIA-GeForce-GTX-850M
GPU,,Nvidia,GTX 460 v2,243,14.2,664,https://gpu.userbenchmark.com/SpeedTest/9101/NVIDIA-GeForce-GTX-460-v2
GPU,,AMD,RX 550,244,14.1,79894,https://gpu.userbenchmark.com/AMD-RX-550/Rating/3925
GPU,,Nvidia,GTX 650-Ti,245,14.1,36698,https://gpu.userbenchmark.com/Nvidia-GTX-650-Ti/Rating/2189
GPU,,Intel,Iris Xe,246,14.1,144774,https://gpu.userbenchmark.com/SpeedTest/1268515/IntelR-IrisR-Xe-Graphics
GPU,,Nvidia,GTX 950M,247,14,38813,https://gpu.userbenchmark.com/SpeedTest/27713/NVIDIA-GeForce-GTX-950M
GPU,,Nvidia,GTX 560,248,13.8,23273,https://gpu.userbenchmark.com/Nvidia-GTX-560/Rating/3155
GPU,,AMD,FirePro V7900 (FireGL V),249,13.8,595,https://gpu.userbenchmark.com/SpeedTest/9001/AMD-FirePro-V7900-FireGL-V
GPU,,Nvidia,GeForce MX250,250,13.7,8806,https://gpu.userbenchmark.com/SpeedTest/762458/NVIDIA-GeForce-MX250
GPU,,Nvidia,MX150-0,251,13.7,29453,https://gpu.userbenchmark.com/SpeedTest/332822/NVIDIA-GeForce-MX150
GPU,,Nvidia,GT 1030,252,13.6,185384,https://gpu.userbenchmark.com/SpeedTest/283726/NVIDIA-GeForce-GT-1030
GPU,,Intel,Iris Pro 580 (Mobile Skylake),253,13.4,776,https://gpu.userbenchmark.com/SpeedTest/132950/IntelR-IrisTM-Pro-Graphics-580
GPU,,Nvidia,Quadro K1200,254,13.3,4005,https://gpu.userbenchmark.com/SpeedTest/28490/NVIDIA-Quadro-K1200
GPU,,AMD,HD 5830,255,12.9,2946,https://gpu.userbenchmark.com/SpeedTest/8247/AMD-Radeon-HD-5800
GPU,,Nvidia,GTX 765M,256,12.9,7023,https://gpu.userbenchmark.com/SpeedTest/7742/NVIDIA-GeForce-GTX-765M
GPU,,Nvidia,GTX 465,257,12.8,1390,https://gpu.userbenchmark.com/SpeedTest/8000/NVIDIA-GeForce-GTX-465
GPU,,AMD,RX Vega 8 4000 (iGPU),258,12.7,162082,https://gpu.userbenchmark.com/SpeedTest/1005641/AMD-RadeonTM-Graphics
GPU,,AMD,Radeon HD 8760,259,12.7,204,https://gpu.userbenchmark.com/SpeedTest/12506/AMD-Radeon-HD-8760
GPU,,Nvidia,GeForce GTX 580M,260,12.7,434,https://gpu.userbenchmark.com/SpeedTest/7757/NVIDIA-GeForce-GTX-580M
GPU,,Nvidia,Quadro K4000,261,12.5,11114,https://gpu.userbenchmark.com/SpeedTest/7730/NVIDIA-Quadro-K4000
GPU,,Nvidia,GTX 675M,262,12.2,994,https://gpu.userbenchmark.com/SpeedTest/8829/NVIDIA-GeForce-GTX-675M
GPU,,AMD,HD 7770,263,12.1,38053,https://gpu.userbenchmark.com/SpeedTest/7710/AMD-Radeon-HD-7700
GPU,,Nvidia,GTX 460,264,12.1,31648,https://gpu.userbenchmark.com/Nvidia-GTX-460/Rating/2167
GPU,,AMD,HD 6850,265,12.1,31600,https://gpu.userbenchmark.com/SpeedTest/7743/AMD-Radeon-HD-6800
GPU,,Nvidia,GeForce GTX 295 (SLI Disabled),266,11.8,1059,https://gpu.userbenchmark.com/SpeedTest/7987/NVIDIA-GeForce-GTX-295
GPU,,Nvidia,Quadro K4000M,267,11.7,631,https://gpu.userbenchmark.com/SpeedTest/8941/NVIDIA-Quadro-K4000M
GPU,,AMD,R7 250X,268,11.6,12863,https://gpu.userbenchmark.com/SpeedTest/8719/AMD-Radeon-R7-200
GPU,,Nvidia,GTX 670MX,269,11.6,2325,https://gpu.userbenchmark.com/SpeedTest/7874/NVIDIA-GeForce-GTX-670MX
GPU,,ATI,HD 4890,270,11.5,127,https://gpu.userbenchmark.com/SpeedTest/7789/ATI-Radeon-HD-4800
GPU,,Nvidia,GeForce GTX 555,271,11.5,717,https://gpu.userbenchmark.com/SpeedTest/10555/NVIDIA-GeForce--GTX-555
GPU,,ATI,Radeon HD 5700,272,11.4,22,https://gpu.userbenchmark.com/SpeedTest/15646/ATI-Radeon-HD-5700-Series
GPU,,Nvidia,GeForce GTX 560 SE,273,11.4,1809,https://gpu.userbenchmark.com/SpeedTest/10488/NVIDIA-GeForce-GTX-560-SE
GPU,,Nvidia,GeForce GTX 485M,274,11.3,63,https://gpu.userbenchmark.com/SpeedTest/10025/NVIDIA-GeForce-GTX-485M
GPU,,Nvidia,Quadro K3100M,275,10.8,2978,https://gpu.userbenchmark.com/SpeedTest/8639/NVIDIA-Quadro-K3100M
GPU,,Asus,EAH6770,276,10.8,107,https://gpu.userbenchmark.com/SpeedTest/7880/ASUS-EAH6770
GPU,,AMD,RX Vega 10 (Ryzen iGPU),277,10.7,570,https://gpu.userbenchmark.com/SpeedTest/432559/AMD-RadeonTM-Vega-10-Mobile-Graphics
GPU,,AMD,HD 6970M,278,10.7,1595,https://gpu.userbenchmark.com/SpeedTest/8552/AMD-Radeon-HD-6900M
GPU,,Nvidia,GTX 760M,279,10.7,1775,https://gpu.userbenchmark.com/SpeedTest/9587/NVIDIA-GeForce-GTX-760M
GPU,,AMD,HD 6790,280,10.7,4043,https://gpu.userbenchmark.com/SpeedTest/8056/AMD-Radeon-HD-6700
GPU,,Nvidia,Quadro K620,281,10.7,16214,https://gpu.userbenchmark.com/Nvidia-Quadro-K620/Rating/2840
GPU,,Nvidia,MX150-2,282,10.7,5332,https://gpu.userbenchmark.com/SpeedTest/309890/NVIDIA-GeForce-MX150
GPU,,AMD,Radeon 540,283,10.5,167,https://gpu.userbenchmark.com/SpeedTest/316090/RadeonTM-540-Graphics
GPU,,AMD,HD 5770,284,10.4,37602,https://gpu.userbenchmark.com/SpeedTest/7752/AMD-Radeon-HD-5700
GPU,,Nvidia,GeForce MX230,285,10.4,6801,https://gpu.userbenchmark.com/SpeedTest/746237/NVIDIA-GeForce-MX230
GPU,,AMD,FirePro M8900,286,10.4,200,https://gpu.userbenchmark.com/SpeedTest/9032/AMD-ATI-FirePro-M8900-FireGL-Mobility-Pro-Graphics
GPU,,AMD,Radeon HD 6770,287,10.4,16639,https://gpu.userbenchmark.com/SpeedTest/7704/AMD-Radeon-HD-6700
GPU,,AMD,R9 M370X,288,10.3,1180,https://gpu.userbenchmark.com/SpeedTest/30774/AMD-Radeon-R9-M370X
GPU,,AMD,FirePro M6000,289,10.2,236,https://gpu.userbenchmark.com/SpeedTest/7770/AMD-ATI-FirePro-M6000-FireGL-V-Mobility-Pro-Graphics
GPU,,Nvidia,GTX 460 SE,290,10.2,3122,https://gpu.userbenchmark.com/SpeedTest/7703/NVIDIA-GeForce-GTX-460-SE
GPU,,Nvidia,Quadro 5000,291,10.1,751,https://gpu.userbenchmark.com/SpeedTest/9708/NVIDIA-Quadro-5000
GPU,,Nvidia,GTX 670M,292,10,2951,https://gpu.userbenchmark.com/SpeedTest/7956/NVIDIA-GeForce-GTX-670M
GPU,,Intel,Iris Pro HD 6200 (Desktop),293,9.98,1198,https://gpu.userbenchmark.com/SpeedTest/30277/IntelR-IrisTM-Pro-Graphics-6200
GPU,,AMD,RX Vega 8 (Ryzen iGPU),294,9.92,85536,https://gpu.userbenchmark.com/SpeedTest/441833/AMD-RadeonTM-Vega-8-Graphics
GPU,,AMD,FirePro M5100 (FireGL V),295,9.91,334,https://gpu.userbenchmark.com/SpeedTest/12267/AMD-FirePro-M5100-FireGL-V
GPU,,Nvidia,GTX 745 (OEM),296,9.85,26874,https://gpu.userbenchmark.com/Nvidia-GTX-745-OEM/Rating/2638
